RAW_NAME,CANONICAL_NAME,MANUFACTURER_ID
SORIN GROUP ITALIA S.R.L. - CRM FACILITY,SORIN GROUP ITALIA S.R.L. - CRM FACILITY,592761
SORIN GROUP ITALIA SRL,SORIN GROUP ITALIA SRL,627175
"SOUND QUEST, LLC","SOUND QUEST, LLC",808241
SOUTHMEDIC INC.,SOUTHMEDIC INC.,762850
SPACELABS HEALTHCARE,SPACELABS HEALTHCARE,162930
"SPACELABS HEALTHCARE (WASHINGTON), INC","SPACELABS HEALTHCARE (WASHINGTON), INC",795694
SPACELABS HEALTHCARE INC,SPACELABS HEALTHCARE INC,533912
SPACELABS HEALTHCARE INC.,SPACELABS HEALTHCARE INC.,830794
"SPACELABS HEALTHCARE, INC.","SPACELABS HEALTHCARE, INC.",554558
SPACELABS MEDICAL INC.,SPACELABS MEDICAL INC.,600237
SPAN MEDICAL PRODUCTS CANADA ULC,SPAN MEDICAL PRODUCTS CANADA ULC,90206
SPAN-AMERICA MEDICAL SYSTEMS,SPAN-AMERICA MEDICAL SYSTEMS,754976
"SPAN-AMERICA MEDICAL SYSTEMS, INC.","SPAN-AMERICA MEDICAL SYSTEMS, INC.",120799
SPATZ FGIA INC.,SPATZ FGIA INC.,564064
SPECTRANETICS,SPECTRANETICS,310708
SPECTRANETICS CORPORATION,SPECTRANETICS CORPORATION,414953
SPECTRONETICS CORP.,SPECTRONETICS CORP.,895493
SPECTRUM MEDICAL LIMITED,SPECTRUM MEDICAL LIMITED,681341
SPECTRUM MEDICAL LTD,SPECTRUM MEDICAL LTD,349675
"SPINAL ELEMENTS, INC","SPINAL ELEMENTS, INC",787344
SPINAL KINETICS,SPINAL KINETICS,431730
SPINAL KINETICS LLC,SPINAL KINETICS LLC,370317
"SPINE WAVE, INC.","SPINE WAVE, INC.",100457
"SPINEEX, INC.","SPINEEX, INC.",54180
SPINEFRONTIER INC,SPINEFRONTIER INC,390810
SPINEFRONTIER INC.,SPINEFRONTIER INC.,867012
"SPINEFRONTIER, INC.","SPINEFRONTIER, INC.",703764
SPINEOLOGY INC,SPINEOLOGY INC,174777
"SPINEOLOGY, INC.","SPINEOLOGY, INC.",439421
"SPINESMITH HOLDINGS,LLC","SPINESMITH HOLDINGS,LLC",242043
SPIRATION,SPIRATION,660224
SPR THERAPEUTICS,SPR THERAPEUTICS,719016
"SPR THERAPEUTICS, INC.","SPR THERAPEUTICS, INC.",11680
SPS MEDICAL SUPPLY CORP. A DIVISION OF CROSSTEX,SPS MEDICAL SUPPLY CORP. A DIVISION OF CROSSTEX,269061
ST JUDE / ABBOTT MEDICAL,ST JUDE / ABBOTT MEDICAL,617859
ST JUDE MEDICAL,ST JUDE MEDICAL,42432
ST JUDE MEDICAL INC,ST JUDE MEDICAL INC,344580
ST JUDE MEDICAL/ABBOTT / ABBOTT MEDICAL,ST JUDE MEDICAL/ABBOTT / ABBOTT MEDICAL,732436
ST JUDE/ ABBOTT LABORATORIES,ST JUDE/ ABBOTT LABORATORIES,185054
ST PAUL,ST PAUL,780675
ST. JUDE,ST. JUDE,524157
ST. JUDE / ABBOTT MEDICAL,ST. JUDE / ABBOTT MEDICAL,544933
ST. JUDE CARDIAC RHYTHM MGMT DIV,ST. JUDE CARDIAC RHYTHM MGMT DIV,734036
ST. JUDE MEDICAL,ST. JUDE MEDICAL,779737
ST. JUDE MEDICAL (AFD-PLYMOUTH),ST. JUDE MEDICAL (AFD-PLYMOUTH),779984
ST. JUDE MEDICAL (CVD-MINNETONKA),ST. JUDE MEDICAL (CVD-MINNETONKA),884799
ST. JUDE MEDICAL (CVD-PLYMOUTH),ST. JUDE MEDICAL (CVD-PLYMOUTH),99179
ST. JUDE MEDICAL (SH-PLYMOUTH),ST. JUDE MEDICAL (SH-PLYMOUTH),837118
ST. JUDE MEDICAL - NEUROMODULATION,ST. JUDE MEDICAL - NEUROMODULATION,594561
ST. JUDE MEDICAL - NEUROMODULATION (PUERTO RICO),ST. JUDE MEDICAL - NEUROMODULATION (PUERTO RICO),842853
"ST. JUDE MEDICAL - NEUROMODULATION (PUERTO RICO, LLC)","ST. JUDE MEDICAL - NEUROMODULATION (PUERTO RICO, LLC)",266362
ST. JUDE MEDICAL / ABBOTT LABORATORIES,ST. JUDE MEDICAL / ABBOTT LABORATORIES,126064
ST. JUDE MEDICAL / ABBOTT MEDICAL,ST. JUDE MEDICAL / ABBOTT MEDICAL,47498
ST. JUDE MEDICAL /ABBOTT MEDICAL,ST. JUDE MEDICAL /ABBOTT MEDICAL,81831
ST. JUDE MEDICAL BRASIL LTDA.,ST. JUDE MEDICAL BRASIL LTDA.,117584
ST. JUDE MEDICAL BRASIL LTDA. (NOVA LIMA),ST. JUDE MEDICAL BRASIL LTDA. (NOVA LIMA),94909
"ST. JUDE MEDICAL CANADA, INC.","ST. JUDE MEDICAL CANADA, INC.",684370
ST. JUDE MEDICAL CATD,ST. JUDE MEDICAL CATD,508573
"ST. JUDE MEDICAL CATD (WESTFORD, MA)","ST. JUDE MEDICAL CATD (WESTFORD, MA)",26217
ST. JUDE MEDICAL INC. (AFD CAT-SUNNYVALE),ST. JUDE MEDICAL INC. (AFD CAT-SUNNYVALE),671592
ST. JUDE MEDICAL OPERATIONS (M) SDN BHD,ST. JUDE MEDICAL OPERATIONS (M) SDN BHD,355317
"ST. JUDE MEDICAL PUERTO RICO, B.V.","ST. JUDE MEDICAL PUERTO RICO, B.V.",94254
"ST. JUDE MEDICAL PUERTO RICO, B.V. (CD)","ST. JUDE MEDICAL PUERTO RICO, B.V. (CD)",356142
"ST. JUDE MEDICAL PUERTO RICO, INC.","ST. JUDE MEDICAL PUERTO RICO, INC.",288610
"ST. JUDE MEDICAL PUERTO RICO, LLC","ST. JUDE MEDICAL PUERTO RICO, LLC",243193
"ST. JUDE MEDICAL, ATRIAL FIBRILLATION DIVISION, INC.","ST. JUDE MEDICAL, ATRIAL FIBRILLATION DIVISION, INC.",98337
"ST. JUDE MEDICAL, BRASIL LTDA.","ST. JUDE MEDICAL, BRASIL LTDA.",261277
"ST. JUDE MEDICAL, BRASIL LTDA. (PAMPULHA)","ST. JUDE MEDICAL, BRASIL LTDA. (PAMPULHA)",335000
"ST. JUDE MEDICAL, CARDIAC RHYTHM MANAGEMENT DIVISI","ST. JUDE MEDICAL, CARDIAC RHYTHM MANAGEMENT DIVISI",553424
"ST. JUDE MEDICAL, CARDIOLOGY DIVISION, INC.","ST. JUDE MEDICAL, CARDIOLOGY DIVISION, INC.",71081
"ST. JUDE MEDICAL, COSTA RICA LTDA","ST. JUDE MEDICAL, COSTA RICA LTDA",228156
"ST. JUDE MEDICAL, COSTA RICA LTDA (","ST. JUDE MEDICAL, COSTA RICA LTDA (",402495
"ST. JUDE MEDICAL, COSTA RICA LTDA (AFD)","ST. JUDE MEDICAL, COSTA RICA LTDA (AFD)",91160
"ST. JUDE MEDICAL, COSTA RICA LTDA (CVD)","ST. JUDE MEDICAL, COSTA RICA LTDA (CVD)",502715
"ST. JUDE MEDICAL, COSTA RICA LTDA (SH)","ST. JUDE MEDICAL, COSTA RICA LTDA (SH)",21681
"ST. JUDE MEDICAL, INC","ST. JUDE MEDICAL, INC",762043
"ST. JUDE MEDICAL, INC.","ST. JUDE MEDICAL, INC.",809503
"ST. JUDE MEDICAL, INC. (AF-MINNETONKA)","ST. JUDE MEDICAL, INC. (AF-MINNETONKA)",274828
"ST. JUDE MEDICAL, INC. (AF-ST. PAUL)","ST. JUDE MEDICAL, INC. (AF-ST. PAUL)",677718
"ST. JUDE MEDICAL, INC. (CS-WOODRIDGE)","ST. JUDE MEDICAL, INC. (CS-WOODRIDGE)",3828
"ST. JUDE MEDICAL, INC. -","ST. JUDE MEDICAL, INC. -",91353
"ST. JUDE MEDICAL, INC. - CARDIOMEMS","ST. JUDE MEDICAL, INC. - CARDIOMEMS",9567
"ST. JUDE MEDICAL, INC. / ABBOTT MEDICAL","ST. JUDE MEDICAL, INC. / ABBOTT MEDICAL",387784
"ST. JUDE MEDICAL, INC.(AF-IRVINE)","ST. JUDE MEDICAL, INC.(AF-IRVINE)",625483
"ST. JUDE MEDICAL, INC.(CRM-SUNNYVALE)","ST. JUDE MEDICAL, INC.(CRM-SUNNYVALE)",127475
"ST. JUDE MEDICAL, INC.(CRM-SYLMAR)","ST. JUDE MEDICAL, INC.(CRM-SYLMAR)",303940
"ST. JUDE MEDICAL, INC..","ST. JUDE MEDICAL, INC..",187786
"ST. JUDE MEDICAL. PUERTO RICO, LLC","ST. JUDE MEDICAL. PUERTO RICO, LLC",106770
ST. JUDE MEDICAL/ ABBOTT LABORATORIES,ST. JUDE MEDICAL/ ABBOTT LABORATORIES,396304
ST. JUDE MEDICAL/ ABBOTT MEDICAL,ST. JUDE MEDICAL/ ABBOTT MEDICAL,202279
ST. JUDE MEDICAL/ABBOTT / ABBOTT MEDICAL,ST. JUDE MEDICAL/ABBOTT / ABBOTT MEDICAL,303045
ST. JUDE MEDICAL/ABBOTT LABORATORIES,ST. JUDE MEDICAL/ABBOTT LABORATORIES,377814
ST. JUDE MEDICAL/ABBOTT MEDICAL,ST. JUDE MEDICAL/ABBOTT MEDICAL,96351
ST. JUDE/ABBOTT MEDICAL (FORMERLY SIEMENS AG PACESETTER),ST. JUDE/ABBOTT MEDICAL (FORMERLY SIEMENS AG PACESETTER),153604
ST. SHINE OPTICAL,ST. SHINE OPTICAL,522623
"ST. SHINE OPTICAL CO., LTD.","ST. SHINE OPTICAL CO., LTD.",55165
STAAR SUGICAL COMPANY,STAAR SUGICAL COMPANY,720022
STAAR SURGICAL,STAAR SURGICAL,704364
STAAR SURGICAL COMPANY,STAAR SURGICAL COMPANY,66873
STAAR SURGICAL COMPANY AG,STAAR SURGICAL COMPANY AG,268322
STANDARD BARIATRICS,STANDARD BARIATRICS,474234
"STANLEY SECURITY SOLUTIONS, INC.","STANLEY SECURITY SOLUTIONS, INC.",880491
STANMORE IMPLANTS WORLDWIDE,STANMORE IMPLANTS WORLDWIDE,389414
STARR SURGICAL COMPANY,STARR SURGICAL COMPANY,227150
"STATERA SPINE, INC. / WENZEL SPINE, INC.","STATERA SPINE, INC. / WENZEL SPINE, INC.",198140
STATLAB MEDICAL PRODUCTS/SLMP LLC (STATLAB MEDICAL PRODUCTS),STATLAB MEDICAL PRODUCTS/SLMP LLC (STATLAB MEDICAL PRODUCTS),293362
STELKAST INC.,STELKAST INC.,791356
STENGOLD DENTAL LLC,STENGOLD DENTAL LLC,731428
"STERILIMED, INC","STERILIMED, INC",67118
"STERILMED, INC.","STERILMED, INC.",18216
STERIMEDIX,STERIMEDIX,355918
"STERIS / UNITED STATES ENDOSCOPY GROUP, INC.","STERIS / UNITED STATES ENDOSCOPY GROUP, INC.",526781
STERIS CANADA CORPORATION,STERIS CANADA CORPORATION,118122
STERIS CANADA ULC,STERIS CANADA ULC,90310
STERIS CORP,STERIS CORP,445119
STERIS CORPORATION,STERIS CORPORATION,820490
STERIS CORPORATION - DISTRIBUTION CENTER,STERIS CORPORATION - DISTRIBUTION CENTER,17504
STERIS CORPORATION - MONTGOMERY,STERIS CORPORATION - MONTGOMERY,246840
"STERIS MEXICO, S. DE R.L. DE C.V.","STERIS MEXICO, S. DE R.L. DE C.V.",578882
STERIS SAS,STERIS SAS,423585
"STERLIMED, INC.","STERLIMED, INC.",134969
STERNGOLD DENTAL LLC,STERNGOLD DENTAL LLC,218089
STIHLER ELECTRONIC GMBH,STIHLER ELECTRONIC GMBH,610226
STIMWAVE TECHNOLOGIES INC.,STIMWAVE TECHNOLOGIES INC.,504383
STIMWAVE TECHNOLOGIES INCORP.,STIMWAVE TECHNOLOGIES INCORP.,525657
STIMWAVE TECHNOLOGIES INCORPORATED,STIMWAVE TECHNOLOGIES INCORPORATED,769339
STOCKERT GMBH,STOCKERT GMBH,318361
STORZ MEDICAL AG,STORZ MEDICAL AG,286749
"STRAIGHT SMILE , LLC","STRAIGHT SMILE , LLC",89640
"STRAIGHT SMILE, LLC","STRAIGHT SMILE, LLC",794617
STRAUB MEDICAL AG,STRAUB MEDICAL AG,685724
STRAUMANN MANUFACTURING INC.,STRAUMANN MANUFACTURING INC.,2454
"STRAUMANN MANUFACTURING, INC.","STRAUMANN MANUFACTURING, INC.",286493
"STRAUMANN USA, LLC","STRAUMANN USA, LLC",58661
STRYKER,STRYKER,243926
STRYKER / HOWMEDICA OSTEONICS CORP.,STRYKER / HOWMEDICA OSTEONICS CORP.,350586
"STRYKER / PHYSIO-CONTROL, INC.","STRYKER / PHYSIO-CONTROL, INC.",310270
STRYKER CORP,STRYKER CORP,759599
STRYKER CORP.,STRYKER CORP.,521503
STRYKER CORP. / MAKO SURGICAL CORP.,STRYKER CORP. / MAKO SURGICAL CORP.,560654
STRYKER CORPORATION,STRYKER CORPORATION,254446
STRYKER ENDOSCOPY,STRYKER ENDOSCOPY,427069
STRYKER ENDOSCOPY-SAN JOSE,STRYKER ENDOSCOPY-SAN JOSE,121004
STRYKER GMBH,STRYKER GMBH,683141
STRYKER HOWMEDICA OSTEONICS CORP.,STRYKER HOWMEDICA OSTEONICS CORP.,825460
STRYKER INSTRUMENTS,STRYKER INSTRUMENTS,849517
STRYKER INSTRUMENTS-A DIVISION OF STRYKER CORP,STRYKER INSTRUMENTS-A DIVISION OF STRYKER CORP,363377
STRYKER INSTRUMENTS-FREIBURG,STRYKER INSTRUMENTS-FREIBURG,69944
STRYKER INSTRUMENTS-INAGI,STRYKER INSTRUMENTS-INAGI,749450
STRYKER INSTRUMENTS-KALAMAZOO,STRYKER INSTRUMENTS-KALAMAZOO,395199
STRYKER INSTRUMENTS-PUERTO RICO,STRYKER INSTRUMENTS-PUERTO RICO,345274
STRYKER IRELAND OSTEONICS,STRYKER IRELAND OSTEONICS,456189
STRYKER LEIBINGER FREIBURG,STRYKER LEIBINGER FREIBURG,435458
STRYKER LEIBINGER GMBH  CO. KG,STRYKER LEIBINGER GMBH  CO. KG,415334
STRYKER LEIBINGER GMBH & CO. KG,STRYKER LEIBINGER GMBH & CO. KG,209652
STRYKER MEDICAL,STRYKER MEDICAL,11213
STRYKER MEDICAL LONDON DBA CHG HOSPITAL BEDS,STRYKER MEDICAL LONDON DBA CHG HOSPITAL BEDS,65535
STRYKER MEDICAL-KALAMAZOO,STRYKER MEDICAL-KALAMAZOO,178000
STRYKER MEDICAL.,STRYKER MEDICAL.,328588
STRYKER MEDTECH,STRYKER MEDTECH,417760
STRYKER NEUROVASCULAR,STRYKER NEUROVASCULAR,522689
STRYKER NEUROVASCULAR CORK,STRYKER NEUROVASCULAR CORK,464352
STRYKER NEUROVASCULAR-CALIF,STRYKER NEUROVASCULAR-CALIF,560736
STRYKER NEUROVASCULAR-UTAH,STRYKER NEUROVASCULAR-UTAH,515061
STRYKER NEUROVASCULAR-UTAH-SALT LAKE CITY,STRYKER NEUROVASCULAR-UTAH-SALT LAKE CITY,405427
STRYKER ORTHOBIOLOGICS-MALVERN,STRYKER ORTHOBIOLOGICS-MALVERN,489978
STRYKER ORTHOPAEDICS,STRYKER ORTHOPAEDICS,28407
STRYKER ORTHOPAEDICS / STRYKER INSTRUMENTS,STRYKER ORTHOPAEDICS / STRYKER INSTRUMENTS,895290
STRYKER ORTHOPAEDICS-CORK,STRYKER ORTHOPAEDICS-CORK,405827
STRYKER ORTHOPAEDICS-LIMERICK,STRYKER ORTHOPAEDICS-LIMERICK,740849
STRYKER ORTHOPAEDICS-MAHWAH,STRYKER ORTHOPAEDICS-MAHWAH,208227
STRYKER ORTHOPEDICS,STRYKER ORTHOPEDICS,742238
STRYKER SPINE,STRYKER SPINE,563373
STRYKER SPINE-US,STRYKER SPINE-US,745529
STRYKER SUSTAINABILITY,STRYKER SUSTAINABILITY,389592
STRYKER SUSTAINABILITY SOLUTIONS,STRYKER SUSTAINABILITY SOLUTIONS,681016
STRYKER SUSTAINABILITY SOLUTIONS LAKELAND,STRYKER SUSTAINABILITY SOLUTIONS LAKELAND,522274
STRYKER SUSTAINABILITY SOLUTIONS PHOENIX,STRYKER SUSTAINABILITY SOLUTIONS PHOENIX,94648
"STRYKER SUSTAINABILITY SOLUTIONS, INC.","STRYKER SUSTAINABILITY SOLUTIONS, INC.",240191
STRYKER SUSTAINABILTY SOLUTIONS,STRYKER SUSTAINABILTY SOLUTIONS,11225
STRYKER TRAUMA GMBH,STRYKER TRAUMA GMBH,21331
STRYKER TRAUMA KIEL,STRYKER TRAUMA KIEL,623052
STRYKER TRAUMA SA,STRYKER TRAUMA SA,130091
STRYKER TRAUMA-MAHWAH,STRYKER TRAUMA-MAHWAH,336827
STRYKER-COMMUNICATIONS,STRYKER-COMMUNICATIONS,440755
STRYKER-ENDOSCOPY LAKELAND 5300,STRYKER-ENDOSCOPY LAKELAND 5300,669384
STRYKER-ENDOSCOPY PHOENIX USA,STRYKER-ENDOSCOPY PHOENIX USA,192069
STRYKER-ENDOSCOPY TIJUANA MX,STRYKER-ENDOSCOPY TIJUANA MX,105965
STRYKER-SPINE,STRYKER-SPINE,325497
STRYKER/HOWMEDICA OSTEONICS CORP,STRYKER/HOWMEDICA OSTEONICS CORP,567305
STRYKER/HOWMEDICA OSTEONICS CORP AKA STRYKER ORTHOPEADICS,STRYKER/HOWMEDICA OSTEONICS CORP AKA STRYKER ORTHOPEADICS,148959
STYKER MEDICAL,STYKER MEDICAL,95924
SU ZHOU SHI JIASHENG YILIAO,SU ZHOU SHI JIASHENG YILIAO,761623
"SUMMIT MEDICAL PRODUCTS, INC.","SUMMIT MEDICAL PRODUCTS, INC.",354050
"SUN DERMATOLOGY / DUSA PHARMACEUTICALS, INC.","SUN DERMATOLOGY / DUSA PHARMACEUTICALS, INC.",307290
SUNBEAM PRODUCTS INC.,SUNBEAM PRODUCTS INC.,874295
"SUNBEAM PRODUCTS, INC.","SUNBEAM PRODUCTS, INC.",868906
"SUNEVA MEDICAL, INC.","SUNEVA MEDICAL, INC.",795067
SUNMED,SUNMED,5004
SUNMED HOLDINGS LLC,SUNMED HOLDINGS LLC,400993
SUNMED HOLDINGS LLC.,SUNMED HOLDINGS LLC.,284404
"SUNMED HOLDINGS, LLC","SUNMED HOLDINGS, LLC",550503
"SUNMED HOLDINGS, LLC.","SUNMED HOLDINGS, LLC.",341496
SUNRISE MEDICAL (US) LLC,SUNRISE MEDICAL (US) LLC,465357
SUNRISE MEDICAL (US) LLC.,SUNRISE MEDICAL (US) LLC.,603532
SUNRISE MEDICAL PRIVADA MISIONES,SUNRISE MEDICAL PRIVADA MISIONES,700382
"SUNSET HEALTHCARE SOLUTIONS, INC.","SUNSET HEALTHCARE SOLUTIONS, INC.",661926
SUNSTAR AMERICAS  INC.,SUNSTAR AMERICAS  INC.,686820
SUNSTAR AMERICAS INC.,SUNSTAR AMERICAS INC.,292557
"SUNSTAR AMERICAS, INC","SUNSTAR AMERICAS, INC",503520
"SUNSTAR AMERICAS, INC.","SUNSTAR AMERICAS, INC.",104769
"SURGENTEC, LLC","SURGENTEC, LLC",348582
SURGICAL INNOVATIONS LIMITED,SURGICAL INNOVATIONS LIMITED,280957
SURGICAL INNOVATIONS LTD,SURGICAL INNOVATIONS LTD,122023
SURGICAL INOVATIONS LTD,SURGICAL INOVATIONS LTD,13191
SURGICAL SPECIALTIES,SURGICAL SPECIALTIES,796656
SURGICAL SPECIALTIES CORPORATION,SURGICAL SPECIALTIES CORPORATION,711757
SURGICAL SPECIALTIES CORPORATION MEXICO,SURGICAL SPECIALTIES CORPORATION MEXICO,871831
SURGICAL SPECIALTIES MEXICO,SURGICAL SPECIALTIES MEXICO,836171
SURGICAL SPECIALTIES MEXICO S. DE R.L. DE C.V,SURGICAL SPECIALTIES MEXICO S. DE R.L. DE C.V,592385
SURGICAL SPECIALTIES MEXICO S. DE. R.L. DE C.V.,SURGICAL SPECIALTIES MEXICO S. DE. R.L. DE C.V.,743023
"SURGIKOR, LLC","SURGIKOR, LLC",351042
SURGITEK,SURGITEK,661027
SURMODICS,SURMODICS,361709
SUTTER MEDIZINTECHNIK GMBH,SUTTER MEDIZINTECHNIK GMBH,287029
"SUZHOU MECCAN IMP.& EXP CO.,","SUZHOU MECCAN IMP.& EXP CO.,",40312
SVS LLC,SVS LLC,848429
"SWANN MORTON, LTD.","SWANN MORTON, LTD.",813534
SWANN-MORTON LTD,SWANN-MORTON LTD,472014
"SWANN-MORTON, LTD.","SWANN-MORTON, LTD.",146315
SWIFT HEALTH SYSTEMS,SWIFT HEALTH SYSTEMS,10945
SYLMAR,SYLMAR,154987
SYMMETRY SURGICAL,SYMMETRY SURGICAL,62447
SYMMETRY SURGICAL GMBH,SYMMETRY SURGICAL GMBH,97034
SYMMETRY SURGICAL INC,SYMMETRY SURGICAL INC,57434
SYMMETRY SURGICAL INC.,SYMMETRY SURGICAL INC.,592672
"SYMMETRY SURGICAL, INC","SYMMETRY SURGICAL, INC",171159
"SYMMETRY SURGICAL, INC.","SYMMETRY SURGICAL, INC.",551313
SYNAPTIVE MEDICAL INC.,SYNAPTIVE MEDICAL INC.,290803
SYNCARDIA,SYNCARDIA,515490
"SYNCARDIA SYSTEMS, LLC","SYNCARDIA SYSTEMS, LLC",260351
SYNERGETICS,SYNERGETICS,718986
"SYNERGETICS ,INC.","SYNERGETICS ,INC.",83567
SYNERON MEDICAL LTD.,SYNERON MEDICAL LTD.,347099
SYNOVIS SURGICAL INNOVATIONS,SYNOVIS SURGICAL INNOVATIONS,690438
SYNTHES,SYNTHES,40011
SYNTHES (U.S.A.),SYNTHES (U.S.A.),141444
SYNTHES (U.S.A.) LLC,SYNTHES (U.S.A.) LLC,691001
SYNTHES (U.S.A.) LP,SYNTHES (U.S.A.) LP,265874
SYNTHES (USA) LLC,SYNTHES (USA) LLC,571112
SYNTHES (USA) PRODUCTS LLC,SYNTHES (USA) PRODUCTS LLC,315078
"SYNTHES (USA), LLC","SYNTHES (USA), LLC",509225
SYNTHES GMBH,SYNTHES GMBH,142864
SYNTHES PRODUCTION GMBH,SYNTHES PRODUCTION GMBH,596264
SYNTHES PRODUKTIONS GMBH,SYNTHES PRODUKTIONS GMBH,260247
SYNTHES TRAUMA : AKROS MEDICAL,SYNTHES TRAUMA : AKROS MEDICAL,897441
"SYNTHES TRAUMA : CROSSROADS EXTREMITY SYSTEMS, LLC","SYNTHES TRAUMA : CROSSROADS EXTREMITY SYSTEMS, LLC",302257
SYNTHES TRAUMA : ORTHOSPIN,SYNTHES TRAUMA : ORTHOSPIN,225881
SYNTHES USA,SYNTHES USA,348507
"SYNTHES USA PRODUCTS, LLC","SYNTHES USA PRODUCTS, LLC",30273
"SYNTHES USA, LLC","SYNTHES USA, LLC",21126
SYSMEX CORPORATION,SYSMEX CORPORATION,79979
"SYSMEX CORPORATION, I SQUARE","SYSMEX CORPORATION, I SQUARE",288671
SYSMEX RA CO. LTD.,SYSMEX RA CO. LTD.,761063
SYSTAGENIX WOUND MANAGEMENT MANUFACTURING LTD,SYSTAGENIX WOUND MANAGEMENT MANUFACTURING LTD,758813
T.A.G. MEDICAL PRODUCTS CORPORATION LTD,T.A.G. MEDICAL PRODUCTS CORPORATION LTD,342303
"T2 BIOSYSTEMS, INC","T2 BIOSYSTEMS, INC",673576
TACTILE SYSTEMS TECHNOLOGY INC.DBA TACTILE MEDICAL,TACTILE SYSTEMS TECHNOLOGY INC.DBA TACTILE MEDICAL,259611
"TAEWOONG MEDICAL CO.,LTD.","TAEWOONG MEDICAL CO.,LTD.",144343
TAG MEDICAL PRODUCTS CORPORATION LTD,TAG MEDICAL PRODUCTS CORPORATION LTD,46120
"TAKEDA PHARMACEUTICALS U.S.A., INC.,","TAKEDA PHARMACEUTICALS U.S.A., INC.,",68656
"TAMBRANDS MANUFACTURING, INC","TAMBRANDS MANUFACTURING, INC",288812
TAMPAX / PROCTER & GAMBLE CO.,TAMPAX / PROCTER & GAMBLE CO.,401724
TANDEM DIABETES CARE,TANDEM DIABETES CARE,252363
TANDEM DIABETES CARE / UNOMEDICAL DEVICES S.A. DE C.V.,TANDEM DIABETES CARE / UNOMEDICAL DEVICES S.A. DE C.V.,615846
TANDEM DIABETES CARE INC.,TANDEM DIABETES CARE INC.,585457
"TANDEM DIABETES CARE, INC.","TANDEM DIABETES CARE, INC.",464402
"TANDEM DIABETES, INC.","TANDEM DIABETES, INC.",654259
"TANDEM/ TANDEM DIABETES CARE, INC.","TANDEM/ TANDEM DIABETES CARE, INC.",693796
TECHTRADE LLC,TECHTRADE LLC,822175
TECOMET INC.,TECOMET INC.,389317
"TECOMET, INC.","TECOMET, INC.",622644
TEDEC-MEIJI FARMA,TEDEC-MEIJI FARMA,290723
TEI BIOSCIENCES INC,TEI BIOSCIENCES INC,415117
TEL-HASHOMER,TEL-HASHOMER,316913
TELA BIO,TELA BIO,199778
TELADOC HEALTH,TELADOC HEALTH,456918
"TELADOC HEALTH, INC.","TELADOC HEALTH, INC.",6390
"TELADOCH HEALTH, INC.","TELADOCH HEALTH, INC.",396054
TELEFLEX,TELEFLEX,318725
"TELEFLEX / NEOTRACT, INC.","TELEFLEX / NEOTRACT, INC.",859070
TELEFLEX INCORPORATED,TELEFLEX INCORPORATED,386316
TELEFLEX MEDICAL,TELEFLEX MEDICAL,844371
TELEFLEX MEDICAL OEM,TELEFLEX MEDICAL OEM,316391
TELEFLEX MEDICAL PVT LTD,TELEFLEX MEDICAL PVT LTD,388830
TELEFLEX MEDICAL SDN. BHD.,TELEFLEX MEDICAL SDN. BHD.,666261
TELEFLEX MEDICAL/MORRISVILLE,TELEFLEX MEDICAL/MORRISVILLE,35572
TELEFLEX/VASCULAR SOLUTIONS LLC.,TELEFLEX/VASCULAR SOLUTIONS LLC.,53091
"TENEX HEALTH, INC.","TENEX HEALTH, INC.",413482
TENSCARE LTD,TENSCARE LTD,638373
TEOXANE,TEOXANE,830337
TEOXANE SA,TEOXANE SA,711320
"TEPHA, INC","TEPHA, INC",377576
"TEPHA, INC.","TEPHA, INC.",358514
"TEPHA, INC. - 3005670760","TEPHA, INC. - 3005670760",27499
TERRAGENE S.A,TERRAGENE S.A,461199
TERRAGENE S.A.,TERRAGENE S.A.,815755
TERUMO BCT,TERUMO BCT,702939
TERUMO BCT INC.,TERUMO BCT INC.,596224
TERUMO BCT LTD,TERUMO BCT LTD,369668
"TERUMO BCT, INC.","TERUMO BCT, INC.",597391
"TERUMO BCT, LTD","TERUMO BCT, LTD",6534
TERUMO CARDIOVASCULAR COSTA RICA LLC,TERUMO CARDIOVASCULAR COSTA RICA LLC,299519
TERUMO CARDIOVASCULAR SYSTEM,TERUMO CARDIOVASCULAR SYSTEM,582125
TERUMO CARDIOVASCULAR SYSTEMS,TERUMO CARDIOVASCULAR SYSTEMS,851769
TERUMO CARDIOVASCULAR SYSTEMS CORP.,TERUMO CARDIOVASCULAR SYSTEMS CORP.,157922
TERUMO CARDIOVASCULAR SYSTEMS CORPORATION,TERUMO CARDIOVASCULAR SYSTEMS CORPORATION,229988
TERUMO CARDIOVASCULAR SYSTEMS CORPORTATION,TERUMO CARDIOVASCULAR SYSTEMS CORPORTATION,185512
"TERUMO CLINICAL SUPPLY CO., LTD.","TERUMO CLINICAL SUPPLY CO., LTD.",775144
TERUMO CORP.,TERUMO CORP.,205678
TERUMO CORPORATION,TERUMO CORPORATION,615920
TERUMO CORPORATION - KOFU,TERUMO CORPORATION - KOFU,116744
"TERUMO CORPORATION, ASHITAKA","TERUMO CORPORATION, ASHITAKA",289869
TERUMO MEDICAL CORP,TERUMO MEDICAL CORP,370483
TERUMO MEDICAL CORP.,TERUMO MEDICAL CORP.,261350
TERUMO MEDICAL CORPORATION,TERUMO MEDICAL CORPORATION,726171
